id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,calendar_last_scraped,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours
51357661,138649185,within a day,0.74,0.12,0,885,1,1,Queenstown,Central Region,1.2824,103.78262,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Patio or balcony"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Cleaning available during stay"", ""Kitchen"", ""Hot water kettle""]",230.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,4.092777777777778,3.74,4.445555555555555,0,219,34,1.0,0.0,24.0
51514416,156409670,a few days or more,0.33,0.11,0,545,1,1,Queenstown,Central Region,1.296,103.80782,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Backyard"", ""Patio or balcony"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Cleaning available during stay"", ""Kitchen"", ""Hot water kettle""]",189.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,3.6377777777777776,2.83,4.445555555555555,0,120,37,1.0,0.0,48.0
51548417,138649185,within a day,0.74,0.12,0,885,1,1,Bishan,Central Region,1.34837,103.8536,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Oven"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Patio or balcony"", ""Private entrance"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Cleaning available during stay"", ""Kitchen"", ""Hot water kettle""]",259.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,4.37,3.74,5.0,0,219,38,2.0,0.0,24.0
51573604,138649185,within a day,0.74,0.12,0,885,1,1,Clementi,West Region,1.31715,103.76133,Entire serviced apartment,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Patio or balcony"", ""Wifi"", ""Dishwasher"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Cleaning available during stay"", ""Kitchen"", ""Hot water kettle""]",260.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,4.17,3.74,4.6,0,219,35,1.0,0.0,24.0
51593286,138649185,within a day,0.74,0.12,0,885,1,1,Marine Parade,Central Region,1.30567,103.89778,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Refrigerator"", ""First aid kit"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Backyard"", ""Patio or balcony"", ""Private entrance"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Pets allowed"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Crib""]",185.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,4.256166666666667,3.74,4.772333333333333,0,219,40,1.0,0.0,24.0
51660574,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28754,103.84815,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""River view"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Iron"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Hangers"", ""Paid parking lot off premises"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",413.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,353,2025-09-28,18,85,36,4.72,4.89,4.67,1,77,27,1.0,0.0,1.0
51660773,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28746,103.84853,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Long term stays allowed"", ""Free washer \u2013 In building"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Self check-in"", ""Kitchen"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",304.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,355,2025-09-28,170,85,180,4.76,4.91,4.8,1,77,18,1.0,0.0,1.0
51661055,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28896,103.84837,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",312.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,356,2025-09-28,63,86,192,4.92,4.94,4.95,1,77,25,1.0,0.0,1.0
51661224,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28756,103.84849,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Iron"", ""Shower gel"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Microwave"", ""TV with Netflix"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",249.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,350,2025-09-28,189,80,255,4.85,4.92,4.9,1,77,25,1.0,0.0,1.0
51680260,156409670,a few days or more,0.33,0.11,0,545,1,1,Tanglin,Central Region,1.31844,103.82627,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Babysitter recommendations"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Dining table"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Cleaning available during stay"", ""Kitchen"", ""Hot water kettle"", ""Crib""]",327.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,3.7303333333333333,2.83,4.6306666666666665,0,120,32,2.0,0.0,48.0
51698814,151196270,within a day,0.5,0.22,0,158,1,1,Bukit Merah,Central Region,1.28304,103.82989,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Single level home"", ""Wifi"", ""Air conditioning"", ""Mini fridge"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Courtyard view"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades""]",154.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,273,2025-09-28,0,3,0,4.088695652173913,3.5,4.677391304347826,0,65,27,1.0,0.0,24.0
51736327,151196270,within a day,0.5,0.22,0,158,1,1,Queenstown,Central Region,1.3017563895151636,103.79104026174149,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Gym"", ""Long term stays allowed"", ""Essentials"", ""Air conditioning"", ""TV"", ""Elevator"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Washer"", ""Hangers"", ""Wifi""]",201.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,297,2025-09-28,0,27,0,3.9727777777777775,3.5,4.445555555555555,0,65,16,1.0,0.0,24.0
51759139,138649185,within a day,0.74,0.12,0,885,1,1,Downtown Core,Central Region,1.27751,103.8474,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Shared BBQ grill"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Breakfast"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Body soap"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Sound system"", ""Pets allowed"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Rice maker"", ""Shampoo"", ""Outdoor dining area""]",612.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,3,94,0,5.0,5.0,5.0,0,219,48,1.0,0.0,24.0
51833418,156409670,a few days or more,0.33,0.11,0,545,1,1,Downtown Core,Central Region,1.27567,103.8494,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Breakfast"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Rice maker"", ""Shampoo""]",612.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,364,2025-09-28,0,94,0,3.8603225806451618,2.83,4.8906451612903235,0,120,42,1.0,0.0,48.0
51858493,118496059,within a few hours,1.0,0.9,1,9,1,1,Singapore River,Central Region,1.2910150289535522,103.8366241455078,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Sun loungers"", ""First aid kit"", ""Ocean view"", ""Wifi"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Hangers"", ""Barbecue utensils"", ""Free resort access"", ""SONOS Bluetooth sound system"", ""Smoke alarm"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Rice maker"", ""Paid parking garage on premises \u2013 100 spaces"", ""Shared hot tub - available all year, open 24 hours"", ""Freezer"", ""Bay view"", ""Marina view"", ""Garden view"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, workout bench"", ""Carbon monoxide alarm"", ""Shower gel"", ""Clothing storage: closet"", ""43 inch HDTV with Amazon Prime Video, Netflix"", ""Toaster"", ""Long term stays allowed"", ""Pool view"", ""Resort view"", ""Children\u2019s dinnerware"", ""EV charger"", ""Microwave"", ""Ethernet connection"", ""Bathtub"", ""Self check-in"", ""Kitchen"", ""Baking sheet"", ""Room-darkening shades"", ""Other induction stove"", ""Dishes and silverware"", ""River view"", ""Outdoor playground"", ""M & S body soap"", ""AC - split type ductless system"", ""Coffee maker"", ""Shared gym in building"", ""City skyline view"", ""BBQ grill"", ""Extra pillows and blankets"", ""Shared outdoor pool - available all year, open 24 hours, infinity, lap pool"", ""Smart lock"", ""Hot water"", ""Toshiba refrigerator"", ""Waterfront"", ""Cleaning products"", ""Hot water kettle"", ""Shampoo"", ""Outdoor kitchen"", ""Fire pit"", ""Sea view"", ""Harbor view"", ""Hair dryer"", ""Cooking basics"", ""Patio or balcony"", ""Single level home"", ""Park view"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dining table"", ""Safe"", ""Elevator"", ""Iron"", ""Fire extinguisher"", ""Shared backyard \u2013 Fully fenced"", ""Free washer \u2013 In unit"", ""Heating"", ""Books and reading material"", ""Bed linens"", ""Ceiling fan"", ""Canal view"", ""Outdoor furniture"", ""Oven"", ""Crib"", ""Outdoor dining area""]",137.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,180,2025-09-28,5,29,0,5.0,5.0,5.0,0,6,86,1.0,0.0,12.0
51898390,138649185,within a day,0.74,0.12,0,885,1,1,Queenstown,Central Region,1.29978,103.79959,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Host greets you"", ""Oven"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Backyard"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with standard cable"", ""Pets allowed"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Crib""]",310.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,2,94,0,4.5,4.5,5.0,0,219,40,2.0,0.0,24.0
51899564,156409670,a few days or more,0.33,0.11,0,545,1,1,Queenstown,Central Region,1.29582,103.80731,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Oven"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Backyard"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Pets allowed"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Crib""]",310.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,3.6377777777777776,2.83,4.445555555555555,0,120,38,2.0,0.0,48.0
51931255,23336011,within an hour,1.0,0.98,1,77,1,1,Downtown Core,Central Region,1.28899,103.85032,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Refrigerator"", ""Hair dryer"", ""River view"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchenette"", ""Air conditioning"", ""Safe"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Shampoo""]",431.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,347,2025-09-28,70,78,108,4.87,4.94,4.96,1,77,22,1.0,0.0,1.0
51931450,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28855,103.84809,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Iron"", ""Free washer \u2013 In unit"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",385.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,341,2025-09-28,28,75,72,4.96,5.0,4.82,1,77,24,1.0,0.0,1.0
51931632,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28771,103.8481,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Iron"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In building"", ""Dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",368.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,348,2025-09-28,19,82,42,4.63,4.89,4.74,1,77,22,1.0,0.0,1.0
51946794,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28722,103.84826,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchenette"", ""Air conditioning"", ""Safe"", ""Carbon monoxide alarm"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In building"", ""Dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Hot water kettle"", ""Shampoo""]",386.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,350,2025-09-28,20,82,30,4.6,4.8,4.65,1,77,23,1.0,0.0,1.0
51946940,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.2872,103.84843,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchenette"", ""Air conditioning"", ""Safe"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Hot water kettle"", ""Shampoo""]",320.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,355,2025-09-28,31,85,24,4.68,4.81,4.81,1,77,21,1.0,0.0,1.0
51947045,23336011,within an hour,1.0,0.98,1,77,1,1,Singapore River,Central Region,1.28777,103.84809,Room in aparthotel,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Dishes and silverware"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Induction stove"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",258.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,351,2025-09-28,43,81,96,4.79,4.93,4.91,1,77,26,1.0,0.0,1.0
51996111,138649185,within a day,0.74,0.12,0,885,1,1,Outram,Central Region,1.27477,103.84228,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with standard cable"", ""Pets allowed"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Kitchen""]",265.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,4.281898734177215,3.74,4.82379746835443,0,219,32,1.0,0.0,24.0
